PI,A_1,A_2,transmittance,cte,strength,tg,SaScore,reward
None,468,799,0.0,0.0,0.0,0.0,0.0,0.0
None,319,250,0.0,0.0,0.0,0.0,0.0,0.0
None,"83,64","116,154",0.0,0.0,0.0,0.0,0.0,0.0
None,"406,60","687,363",0.0,0.0,0.0,0.0,0.0,0.0
None,266,569,0.0,0.0,0.0,0.0,0.0,0.0
None,198,556,0.0,0.0,0.0,0.0,0.0,0.0
None,397,367,0.0,0.0,0.0,0.0,0.0,0.0
None,138,704,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cc3c(cc2c1)C(c1ccccc1)(c1ccccc1)c1cc2cc(N4C(=O)C5C=CC(CCCCc6ccc7c(c6)C(=O)N(C)C7=O)=CC5C4=O)ccc2cc1O3,151,435,51.44,39.73,93.24,312.26,4.4,0.2337
None,335,762,0.0,0.0,0.0,0.0,0.0,0.0
None,309,85,0.0,0.0,0.0,0.0,0.0,0.0
None,268,485,0.0,0.0,0.0,0.0,0.0,0.0
None,555,576,0.0,0.0,0.0,0.0,0.0,0.0
None,"573,461","534,881",0.0,0.0,0.0,0.0,0.0,0.0
None,128,324,0.0,0.0,0.0,0.0,0.0,0.0
None,61,357,0.0,0.0,0.0,0.0,0.0,0.0
None,545,986,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C)c(N2C(=O)c3ccc(C#CCCCCC#Cc4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)c1,"12,218","978,401",4.39,61.19,125.07,240.65,2.89,0.0214
None,"352,338","850,43",0.0,0.0,0.0,0.0,0.0,0.0
None,"152,84","543,143",0.0,0.0,0.0,0.0,0.0,0.0
None,"125,70","797,466",0.0,0.0,0.0,0.0,0.0,0.0
None,292,952,0.0,0.0,0.0,0.0,0.0,0.0
None,"101,51","913,616",0.0,0.0,0.0,0.0,0.0,0.0
None,432,92,0.0,0.0,0.0,0.0,0.0,0.0
None,99,888,0.0,0.0,0.0,0.0,0.0,0.0
None,259,725,0.0,0.0,0.0,0.0,0.0,0.0
None,480,698,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(F)c(F)c(S(=O)(=O)c2c(F)c(F)c(N3C(=O)c4ccc(C(C5=CC=C6C(=O)N(C)C(=O)C6(C)C5)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(F)c2F)c(F)c1F,316,793,85.57,53.05,83.87,291.58,4.68,0.3336
None,386,692,0.0,0.0,0.0,0.0,0.0,0.0
None,"94,528,323","825,728,963",0.0,0.0,0.0,0.0,0.0,0.0
None,438,98,0.0,0.0,0.0,0.0,0.0,0.0
None,300,262,0.0,0.0,0.0,0.0,0.0,0.0
None,"13,491","926,49",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cc3c(cc2c1)C(C)(C)c1cc2cc(N4C(=O)c5ccc(C6CC(=O)N(C)C6=O)cc5C4=O)ccc2cc1O3,"69,389","772,428",62.31,37.06,91.63,328.86,3.55,0.3262
None,144,304,0.0,0.0,0.0,0.0,0.0,0.0
None,174,633,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(c3c(C)c(F)c(N4C(=O)c5ccc([Si](C)(C)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(F)c3F)CCCCCCC2)cc1,"571,238","685,484",53.66,39.56,92.65,392.0,3.54,0.2918
None,148,754,0.0,0.0,0.0,0.0,0.0,0.0
None,"16,89","808,669",0.0,0.0,0.0,0.0,0.0,0.0
None,377,58,0.0,0.0,0.0,0.0,0.0,0.0
None,274,434,0.0,0.0,0.0,0.0,0.0,0.0
None,40,370,0.0,0.0,0.0,0.0,0.0,0.0
None,"102,42,127","280,607,515",0.0,0.0,0.0,0.0,0.0,0.0
None,275,768,0.0,0.0,0.0,0.0,0.0,0.0
None,"136,84,388","970,396,162",0.0,0.0,0.0,0.0,0.0,0.0
C=Cc1cc(-c2ccc(C)cc2)ccc1N1C(=O)c2ccc(OC3=CCC4(C)C(=O)N(C)C(=O)C4=C3)cc2C1=O,5,776,37.55,55.52,124.5,285.73,3.68,0.1752
None,316,30,0.0,0.0,0.0,0.0,0.0,0.0
None,64,436,0.0,0.0,0.0,0.0,0.0,0.0
None,"289,572,507","564,422,767",0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(F)c(F)c(S(=O)(=O)c2c(F)c(F)c(N3C(=O)C4=CC(c5ccc6c(c5)C(=O)N(C)C6=O)=CCC4C3=O)c(F)c2F)c(F)c1F,538,793,82.6,36.38,85.55,310.2,4.2,0.3896
None,"51,430","798,166",0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)c2cccc(N3C(=O)C4C5CC6C(=O)N(C)C(=O)C6CC5C4C3=O)c2c1,426,110,78.59,49.45,109.74,422.49,4.01,0.3989
None,"315,141","32,160",0.0,0.0,0.0,0.0,0.0,0.0
None,"526,489","275,596",0.0,0.0,0.0,0.0,0.0,0.0
None,292,973,0.0,0.0,0.0,0.0,0.0,0.0
None,"51,82","607,87",0.0,0.0,0.0,0.0,0.0,0.0
None,"103,497","396,832",0.0,0.0,0.0,0.0,0.0,0.0
None,168,949,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(C)C(=O)Nc3cc(N4C(=O)c5ccc(CCCCC6=CC7C(=O)N(C)C(=O)C7C=C6)cc5C4=O)ccc32)cc1,151,802,77.02,33.93,94.8,353.54,4.24,0.3826
Cc1ccc2c(c1)N(C)c1cc(N3C(=O)C4=CC=CC(CC(Cc5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)C4C3=O)ccc1C2,"347,522","893,570",81.41,59.31,90.57,271.47,4.46,0.3125
None,253,988,0.0,0.0,0.0,0.0,0.0,0.0
None,"550,466","406,603",0.0,0.0,0.0,0.0,0.0,0.0
None,"409,478,509","704,489,90",0.0,0.0,0.0,0.0,0.0,0.0
None,"40,210","428,949",0.0,0.0,0.0,0.0,0.0,0.0
None,404,804,0.0,0.0,0.0,0.0,0.0,0.0
None,"290,256","121,972",0.0,0.0,0.0,0.0,0.0,0.0
None,"41,40","235,149",0.0,0.0,0.0,0.0,0.0,0.0
None,273,687,0.0,0.0,0.0,0.0,0.0,0.0
None,64,359,0.0,0.0,0.0,0.0,0.0,0.0
None,183,720,0.0,0.0,0.0,0.0,0.0,0.0
None,561,704,0.0,0.0,0.0,0.0,0.0,0.0
None,17,476,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CCC=C(Oc2ccc(N3C(=O)C4CCCC(C5CCC6C(=O)N(C)C(=O)C6C5)C4C3=O)cc2)C=C1,"325,64,352","343,284,828",82.62,57.59,85.05,274.45,4.48,0.3185
None,215,720,0.0,0.0,0.0,0.0,0.0,0.0
None,408,983,0.0,0.0,0.0,0.0,0.0,0.0
None,350,888,0.0,0.0,0.0,0.0,0.0,0.0
None,539,270,0.0,0.0,0.0,0.0,0.0,0.0
None,112,412,0.0,0.0,0.0,0.0,0.0,0.0
None,267,796,0.0,0.0,0.0,0.0,0.0,0.0
None,"302,56","874,204",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ccc(N=Nc3ccc(-c4c(C)cc(-n5c(=O)c6c(C7=CC=CC8CC78)c7c(=O)oc(=O)c7c(-c7ccc8c(c7)C(=O)N(C)C8=O)c6c5=O)cc4C)cc3)cc2)cc1,"401,14","422,565",33.11,28.96,120.58,388.58,4.61,0.1689
None,"119,85","64,134",0.0,0.0,0.0,0.0,0.0,0.0
None,392,75,0.0,0.0,0.0,0.0,0.0,0.0
None,"341,99","943,401",0.0,0.0,0.0,0.0,0.0,0.0
None,552,642,0.0,0.0,0.0,0.0,0.0,0.0
None,"238,367","865,373",0.0,0.0,0.0,0.0,0.0,0.0
None,396,369,0.0,0.0,0.0,0.0,0.0,0.0
None,"483,248","19,819",0.0,0.0,0.0,0.0,0.0,0.0
None,425,388,0.0,0.0,0.0,0.0,0.0,0.0
None,400,501,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(F)c(F)c(S(=O)(=O)c2c(F)c(F)c(N3C(=O)c4ccc(C5CC(=O)N(C)C5=O)cc4C3=O)c(F)c2F)c(F)c1F,"69,558","62,793",82.77,41.01,86.25,317.19,3.85,0.4027
None,159,134,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(NC(=S)N2C(=O)c3ccc(C4CC(=O)N(C)C4=O)cc3C2=O)cc1,69,852,8.03,25.85,97.76,382.92,3.04,0.049
None,"226,153","508,129",0.0,0.0,0.0,0.0,0.0,0.0
None,76,232,0.0,0.0,0.0,0.0,0.0,0.0
None,183,103,0.0,0.0,0.0,0.0,0.0,0.0
None,3,197,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cc(N3C(=O)C4C5C=CC(C4C3=O)C3C4C(=O)N(C)C(=O)C4C53)c3ccccc3c2c1,458,216,76.63,25.73,108.63,449.95,5.11,0.3919
None,469,495,0.0,0.0,0.0,0.0,0.0,0.0
None,"51,82","464,677",0.0,0.0,0.0,0.0,0.0,0.0
None,527,433,0.0,0.0,0.0,0.0,0.0,0.0
None,139,358,0.0,0.0,0.0,0.0,0.0,0.0
None,240,680,0.0,0.0,0.0,0.0,0.0,0.0
None,459,425,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CCC(C)(c2ccc(N3C(=O)C4C5C(C)=CC(C)(C6C(=O)N(C)C(=O)C56)C4C3=O)cc2)C=C1,376,351,82.68,22.87,99.76,327.85,5.48,0.385
None,436,282,0.0,0.0,0.0,0.0,0.0,0.0
None,568,941,0.0,0.0,0.0,0.0,0.0,0.0
None,144,624,0.0,0.0,0.0,0.0,0.0,0.0
None,498,361,0.0,0.0,0.0,0.0,0.0,0.0
None,"510,505","222,729",0.0,0.0,0.0,0.0,0.0,0.0
None,359,588,0.0,0.0,0.0,0.0,0.0,0.0
None,309,144,0.0,0.0,0.0,0.0,0.0,0.0
None,127,910,0.0,0.0,0.0,0.0,0.0,0.0
None,488,300,0.0,0.0,0.0,0.0,0.0,0.0
None,77,782,0.0,0.0,0.0,0.0,0.0,0.0
None,523,906,0.0,0.0,0.0,0.0,0.0,0.0
None,454,737,0.0,0.0,0.0,0.0,0.0,0.0
None,"111,294,226,406","905,987,859,69",0.0,0.0,0.0,0.0,0.0,0.0
None,391,284,0.0,0.0,0.0,0.0,0.0,0.0
None,197,866,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(N3C(=O)C4C5C(=O)N(C)C(=O)C5C4C3=O)ccc(C)c2c1,"544,379","950,175",76.49,12.17,125.72,446.91,3.62,0.4925
Cc1cc2ccc(N3C(=O)c4ccc(C(C5=CCC6C(=O)N(C)C(=O)C6C5)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2c(C)c1C,348,91,85.37,52.32,101.17,325.84,4.07,0.3875
C=Cc1cc2c(cc1-c1c3ccc4c5c(=O)n(C)c(=O)c5c(-c5ccc6c(c5)C(=O)OC6=O)c5ccc(c6c(=O)n(-c7ccc(-c8cc(C)ccc8C)cc7)c(=O)c16)c3c54)C(=O)OC2=O,"256,489","724,189",0.28,16.44,101.42,330.67,3.95,0.0016
None,225,349,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2cc3cc(C)c(-n4c(=O)c5c6c(=O)oc(=O)c6c6c7c(=O)oc(=O)c7c7c(=O)n(C)c(=O)c7c6c5c4=O)cc3nc2cc1C,384,904,0.99,1.11,165.16,468.62,3.49,0.007
None,"528,178,347","715,420,833",0.0,0.0,0.0,0.0,0.0,0.0
None,256,431,0.0,0.0,0.0,0.0,0.0,0.0
None,242,279,0.0,0.0,0.0,0.0,0.0,0.0
None,252,854,0.0,0.0,0.0,0.0,0.0,0.0
None,165,880,0.0,0.0,0.0,0.0,0.0,0.0
None,29,225,0.0,0.0,0.0,0.0,0.0,0.0
None,178,176,0.0,0.0,0.0,0.0,0.0,0.0
None,250,667,0.0,0.0,0.0,0.0,0.0,0.0
None,96,379,0.0,0.0,0.0,0.0,0.0,0.0
None,6,741,0.0,0.0,0.0,0.0,0.0,0.0
None,109,888,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cc3cccc(N4C(=O)C5=CC(c6ccc7c(c6)C(=O)N(C)C7=O)=CCC5C4=O)c3cc2c1,538,217,11.72,33.98,102.77,336.61,3.47,0.0638
None,280,462,0.0,0.0,0.0,0.0,0.0,0.0
None,149,436,0.0,0.0,0.0,0.0,0.0,0.0
None,288,822,0.0,0.0,0.0,0.0,0.0,0.0
None,"226,556","385,911",0.0,0.0,0.0,0.0,0.0,0.0
None,"160,261","957,136",0.0,0.0,0.0,0.0,0.0,0.0
None,11,107,0.0,0.0,0.0,0.0,0.0,0.0
None,480,717,0.0,0.0,0.0,0.0,0.0,0.0
None,457,332,0.0,0.0,0.0,0.0,0.0,0.0
None,518,375,0.0,0.0,0.0,0.0,0.0,0.0
None,277,901,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c(C)c2nc3c(C)c(N4C(=O)c5ccc(OC6=CC=CC7C(=O)N(C)C(=O)C67)cc5C4=O)ccc3cc2c1C,"7,252","970,652",83.12,30.09,99.72,433.51,4.08,0.4582
None,127,89,0.0,0.0,0.0,0.0,0.0,0.0
None,379,173,0.0,0.0,0.0,0.0,0.0,0.0
None,295,363,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(N3C(=O)C4C(=O)N(C)C(=O)C4C3=O)c(C)ccc2c1C,"111,355","973,689",81.6,10.67,123.61,468.61,3.47,0.5429
CCC(C)c1ccc(N2C(=O)c3ccc(-c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4)cc3C2=O)cc1,"16,1","32,295",25.68,29.46,106.02,280.69,2.87,0.1477
None,559,902,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cccc(N3C(=O)C4C=CC(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)=CC4C3=O)c2c1C,294,254,85.51,49.4,99.73,358.5,4.13,0.4016
Cc1c(N2C(=O)c3ccc(-c4cc(F)c5c(c4F)C(=O)N(C)C5=O)cc3C2=O)ccc(F)c1F,327,5,10.5,12.49,130.52,391.57,2.88,0.0706
None,"553,460","422,51",0.0,0.0,0.0,0.0,0.0,0.0
None,"182,356,398","729,714,756",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(c3ccc(-n4c(=O)c5c6ccccc6c6c(ccc7c8c(=O)n(C)c(=O)c8c8ccccc8c76)c5c4=O)c(C)c3)c3ccccc3-c3ccccc32)cc1C,283,895,11.02,39.83,115.86,455.08,3.32,0.0654
None,181,955,0.0,0.0,0.0,0.0,0.0,0.0
None,"26,123","724,170",0.0,0.0,0.0,0.0,0.0,0.0
None,"91,470","733,58",0.0,0.0,0.0,0.0,0.0,0.0
None,361,615,0.0,0.0,0.0,0.0,0.0,0.0
None,61,346,0.0,0.0,0.0,0.0,0.0,0.0
None,186,647,0.0,0.0,0.0,0.0,0.0,0.0
None,104,581,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2ccc3c(N4C(=O)C5C6C(=O)N(C)C(=O)C6(C)C5(F)C4=O)ccc4ccc1c2c43,364,637,76.91,10.7,134.79,429.15,4.17,0.4675
Cc1cccc2c1c(N1C(=O)C3C4CC(C3C1=O)C1(CCC3(CC5CC3C3C(=O)N(C)C(=O)C53)C1=O)C4)cc1ccccc12,"16,473","778,88",85.98,44.97,93.94,401.83,6.76,0.3761
Cc1ccc2c(C)c3ccc(N4C(=O)c5ccc(C(CF)(C(F)(F)F)C6(C)CC(=O)N(C)C6=O)cc5C4=O)cc3nc2c1,"333,528","661,808",79.84,48.13,127.19,307.23,4.08,0.3737
None,"449,560","262,378",0.0,0.0,0.0,0.0,0.0,0.0
None,280,715,0.0,0.0,0.0,0.0,0.0,0.0
None,437,28,0.0,0.0,0.0,0.0,0.0,0.0
None,394,357,0.0,0.0,0.0,0.0,0.0,0.0
None,462,76,0.0,0.0,0.0,0.0,0.0,0.0
None,"226,532","815,593",0.0,0.0,0.0,0.0,0.0,0.0
None,235,774,0.0,0.0,0.0,0.0,0.0,0.0
None,378,798,0.0,0.0,0.0,0.0,0.0,0.0
None,"158,25","991,418",0.0,0.0,0.0,0.0,0.0,0.0
None,488,69,0.0,0.0,0.0,0.0,0.0,0.0
None,431,489,0.0,0.0,0.0,0.0,0.0,0.0
None,319,959,0.0,0.0,0.0,0.0,0.0,0.0
None,"297,219","905,535",0.0,0.0,0.0,0.0,0.0,0.0
None,399,610,0.0,0.0,0.0,0.0,0.0,0.0
None,264,881,0.0,0.0,0.0,0.0,0.0,0.0
None,206,350,0.0,0.0,0.0,0.0,0.0,0.0
None,215,883,0.0,0.0,0.0,0.0,0.0,0.0
None,"221,195","202,675",0.0,0.0,0.0,0.0,0.0,0.0
None,124,271,0.0,0.0,0.0,0.0,0.0,0.0
None,342,339,0.0,0.0,0.0,0.0,0.0,0.0
None,413,970,0.0,0.0,0.0,0.0,0.0,0.0
None,145,647,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2ccccc2c1C1=C(N2C(=O)CC(C)(c3ccc(C(=C(Cl)Cl)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4)cc3)C2=O)CC=C2C=CC=CC21,"101,528","204,54",67.81,28.08,87.37,355.01,4.49,0.3335
None,"115,391","572,620",0.0,0.0,0.0,0.0,0.0,0.0
None,"440,304","680,21",0.0,0.0,0.0,0.0,0.0,0.0
None,281,482,0.0,0.0,0.0,0.0,0.0,0.0
None,210,615,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(N=Nc2ccc(N3C(=O)C4C5(F)C(=O)N(C)C(=O)C5C4(F)C3=O)c3ccccc23)cc1,374,260,77.99,44.26,95.71,341.37,4.35,0.3581
None,533,366,0.0,0.0,0.0,0.0,0.0,0.0
None,379,757,0.0,0.0,0.0,0.0,0.0,0.0
None,129,448,0.0,0.0,0.0,0.0,0.0,0.0
None,34,749,0.0,0.0,0.0,0.0,0.0,0.0
None,488,684,0.0,0.0,0.0,0.0,0.0,0.0
None,445,207,0.0,0.0,0.0,0.0,0.0,0.0
None,"154,430","2,936",0.0,0.0,0.0,0.0,0.0,0.0
None,76,507,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(OC2=CC=C(N3C(=O)CC(C4CC5C(=O)N(C)C(=O)C5c5cc(C)ccc54)C3=O)CC=C2)cc1,547,353,81.55,51.02,90.08,264.11,4.37,0.3322
None,"113,501","107,302",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c3c(ccc(N4C(=O)c5ccc(-c6ccc7cc8c(cc7c6)C(=O)N(C)C8=O)cc5C4=O)c13)C=C2,"205,470","331,188",0.55,10.52,189.82,361.46,2.93,0.0038
None,415,287,0.0,0.0,0.0,0.0,0.0,0.0
None,423,27,0.0,0.0,0.0,0.0,0.0,0.0
None,138,870,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(C)cc(N3C(=O)C45CCCCC46C(=O)N(C)C(=O)C64CCCCC45C3=O)c(C)c2c1,"371,523","467,82",83.78,42.3,95.1,380.73,5.58,0.3654
None,"13,431","856,253",0.0,0.0,0.0,0.0,0.0,0.0
None,228,946,0.0,0.0,0.0,0.0,0.0,0.0
None,568,159,0.0,0.0,0.0,0.0,0.0,0.0
None,488,232,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC(C)(C)C(c2ccc(N3C(=O)c4ccc(C(=O)C5=CC6=C(CC5C)C(=O)OC6=O)c(-c5ccc6c(c5)C(=O)N(C)C6=O)c4C3=O)cc2)=CC1(C)C,"145,298","932,237",75.21,17.79,86.75,282.98,4.44,0.3699
Cc1cc(C)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2c1C,1,190,7.16,10.67,154.3,371.26,2.55,0.0502
None,433,317,0.0,0.0,0.0,0.0,0.0,0.0
None,"101,489","181,204",0.0,0.0,0.0,0.0,0.0,0.0
None,397,123,0.0,0.0,0.0,0.0,0.0,0.0
None,"47,20,185","707,468,806",0.0,0.0,0.0,0.0,0.0,0.0
None,"365,373","127,734",0.0,0.0,0.0,0.0,0.0,0.0
None,186,371,0.0,0.0,0.0,0.0,0.0,0.0
None,94,67,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)C(F)(F)C(F)(F)c1cc(N3C(=O)C4=CC=C(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)CC4C3=O)ccc1-2,"336,188","850,620",59.26,20.63,99.4,348.26,4.0,0.3235
None,"278,451","42,984",0.0,0.0,0.0,0.0,0.0,0.0
None,281,905,0.0,0.0,0.0,0.0,0.0,0.0
None,"565,298,243","284,842,78",0.0,0.0,0.0,0.0,0.0,0.0
None,"176,85","667,145",0.0,0.0,0.0,0.0,0.0,0.0
None,"103,62","659,48",0.0,0.0,0.0,0.0,0.0,0.0
None,452,195,0.0,0.0,0.0,0.0,0.0,0.0
None,"136,281","620,379",0.0,0.0,0.0,0.0,0.0,0.0
None,491,415,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ccc3c(N4C(=O)C5(C)C(C)(C4=O)C4(F)C(=O)N(C)C(=O)C54F)cccc3c2)cc1,363,218,73.66,29.97,140.46,328.22,4.17,0.3844
None,49,428,0.0,0.0,0.0,0.0,0.0,0.0
None,"192,474","941,965",0.0,0.0,0.0,0.0,0.0,0.0
None,480,41,0.0,0.0,0.0,0.0,0.0,0.0
None,177,385,0.0,0.0,0.0,0.0,0.0,0.0
None,262,486,0.0,0.0,0.0,0.0,0.0,0.0
None,"124,556","245,253",0.0,0.0,0.0,0.0,0.0,0.0
None,177,845,0.0,0.0,0.0,0.0,0.0,0.0
None,511,414,0.0,0.0,0.0,0.0,0.0,0.0
None,"347,10","514,250",0.0,0.0,0.0,0.0,0.0,0.0
None,191,143,0.0,0.0,0.0,0.0,0.0,0.0
None,"315,34","186,665",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2ccc(C)c(N3C(=O)C4C=CC(Oc5ccc6c(c5)C(=O)N(C)C6=O)=CC4C3=O)c2c1,"8,573,222","69,298,150",80.78,33.27,106.35,324.07,3.72,0.4253
None,"169,174","716,297",0.0,0.0,0.0,0.0,0.0,0.0
None,118,334,0.0,0.0,0.0,0.0,0.0,0.0
None,549,585,0.0,0.0,0.0,0.0,0.0,0.0
None,340,487,0.0,0.0,0.0,0.0,0.0,0.0
None,253,8,0.0,0.0,0.0,0.0,0.0,0.0
None,"186,280","303,680",0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccc(N3C(=O)c4ccc(-c5ccc6cc7c(cc6c5)C(=O)N(C)C7=O)cc4C3=O)cc2)c(C)c(C)c1C,205,804,9.77,8.75,144.93,375.33,2.74,0.0675
Cc1c(N2C(=O)C3C4CC(C3C2=O)C2(CCC3(CC5CC3C3C(=O)N(C)C(=O)C53)C2=O)C4)c2ccccc2c2ccccc12,"473,223","267,636",85.99,42.23,93.94,414.33,6.74,0.3863
None,466,313,0.0,0.0,0.0,0.0,0.0,0.0
None,"204,134,470","6,152,308",0.0,0.0,0.0,0.0,0.0,0.0
None,89,793,0.0,0.0,0.0,0.0,0.0,0.0
None,540,793,0.0,0.0,0.0,0.0,0.0,0.0
None,95,455,0.0,0.0,0.0,0.0,0.0,0.0
None,"251,66","589,493",0.0,0.0,0.0,0.0,0.0,0.0
None,6,863,0.0,0.0,0.0,0.0,0.0,0.0
None,365,255,0.0,0.0,0.0,0.0,0.0,0.0
None,423,682,0.0,0.0,0.0,0.0,0.0,0.0
None,193,321,0.0,0.0,0.0,0.0,0.0,0.0
None,415,479,0.0,0.0,0.0,0.0,0.0,0.0
None,307,843,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc3cc(N4C(=O)c5cc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc(F)c5C4=O)cc4c(C)c(C)c(c1C)c2c34,345,614,18.27,8.94,126.04,445.88,3.15,0.1248
None,312,386,0.0,0.0,0.0,0.0,0.0,0.0
None,41,50,0.0,0.0,0.0,0.0,0.0,0.0
None,"145,15","670,252",0.0,0.0,0.0,0.0,0.0,0.0
None,408,258,0.0,0.0,0.0,0.0,0.0,0.0
None,383,274,0.0,0.0,0.0,0.0,0.0,0.0
None,"222,358","642,377",0.0,0.0,0.0,0.0,0.0,0.0
None,39,405,0.0,0.0,0.0,0.0,0.0,0.0
None,198,524,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(c(N3C(=O)c4ccc(CCCCC5=CC6C(=O)N(C)C(=O)C6C=C5)cc4C3=O)c1)CCCC2,151,116,22.36,45.41,97.27,283.45,3.82,0.1049
None,539,650,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2cc(Cl)c(N3C(=O)c4cc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)F)C(F)(F)F)cc(C)c4C3=O)cc2Cl)cc1,"160,536","824,489",80.86,32.23,115.7,353.67,3.76,0.4387
None,553,812,0.0,0.0,0.0,0.0,0.0,0.0
None,480,277,0.0,0.0,0.0,0.0,0.0,0.0
None,200,879,0.0,0.0,0.0,0.0,0.0,0.0
None,"122,494","633,1002",0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c(-c2ccc3c(c2)C(=O)N(C)C3=O)c(C)c2c1C(=O)N(c1ccc(F)c3c(C)ccc(F)c13)C2=O,330,235,39.89,11.87,125.32,439.18,3.01,0.272
None,61,999,0.0,0.0,0.0,0.0,0.0,0.0
None,215,609,0.0,0.0,0.0,0.0,0.0,0.0
None,246,519,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)C(c1ccc3c(c1)C(=O)N(C)C3=O)(c1ccc3c(c1)C(=O)N(c1cc4c(cc1C)Nc1cc(C)c(C)cc1C4)C3=O)c1cc(C)ccc1-2,190,658,26.6,35.83,100.91,442.52,3.4,0.156
None,"51,450","130,788",0.0,0.0,0.0,0.0,0.0,0.0
None,297,728,0.0,0.0,0.0,0.0,0.0,0.0
None,28,326,0.0,0.0,0.0,0.0,0.0,0.0
None,499,332,0.0,0.0,0.0,0.0,0.0,0.0
None,161,744,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc3cc(N4C(=O)C5C6CC(C5C4=O)C4(CC(=O)N(C)C4=O)C6)cc4c(C)c(C)c(c1C)c2c34,358,614,79.23,27.92,96.89,462.39,5.63,0.4006
Cc1ccc2ccc(N3C(=O)C4=CCC=C(c5ccc6c(c5)C(=O)N(C)C6=O)C=C4C3=O)cc2c1C,514,150,7.37,12.28,116.8,343.17,3.12,0.0465
None,396,57,0.0,0.0,0.0,0.0,0.0,0.0
None,293,40,0.0,0.0,0.0,0.0,0.0,0.0
None,432,873,0.0,0.0,0.0,0.0,0.0,0.0
None,37,144,0.0,0.0,0.0,0.0,0.0,0.0
None,532,622,0.0,0.0,0.0,0.0,0.0,0.0
None,572,734,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5C)C(=O)N(C)C6=O)cc4C3=O)cc2)c(F)c1F,314,492,4.94,9.7,140.49,410.43,2.7,0.0348
Cc1cc(N2C(=O)C3CC4C(=O)N(C)C(=O)C4C3C2=O)cc2cccc(F)c12,566,71,79.99,42.94,117.61,408.56,3.68,0.4351
Cc1ccc2c(N3C(=O)C4C(C3=O)C3C5CC(C6C7CC(C56)C5C6C(=O)N(C)C(=O)C6C75)C43)cc(C)cc2c1,409,86,81.75,43.13,92.9,440.64,6.14,0.3736
None,308,232,0.0,0.0,0.0,0.0,0.0,0.0
None,346,311,0.0,0.0,0.0,0.0,0.0,0.0
